"Year","Month","Episode","ST","State","Region","Event","BeginDateTime","InjuriesDirect","InjuriesIndirect","DeathsDirect","DeathsIndirect","Lat","Long","Decade","TotalFatalities","TotalInjuries","TotalCasualties","COMUsed"
1999,5,1407662,"NJ","NEW JERSEY","MidAtlantic","Flood",1999-05-24 17:00:00,1,0,0,0,39.9637,-74.2336,"1990s",0,1,1,TRUE
1999,6,1408390,"MI","MICHIGAN","MidwestEastNC","Heat",1999-06-07 13:00:00,2,0,0,0,43.1361,-84.687,"1990s",0,2,2,TRUE
1999,5,1407940,"TN","TENNESSEE","SouthEastSC","Tornado",1999-05-05 20:30:00,2,0,0,0,35.78,-87.47,"1990s",0,2,2,FALSE
1999,6,1409112,"KS","KANSAS","MidwestWestNC","Tornado",1999-06-30 13:30:00,1,0,0,0,38.02,-98.75,"1990s",0,1,1,FALSE
1999,9,1412872,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Tornado",1999-09-15 23:00:00,1,0,0,0,33.619,-80.5056,"1990s",0,1,1,TRUE
1999,9,1412873,"OH","OHIO","MidwestEastNC","Lightning",1999-09-29 13:45:00,1,0,0,0,40.221,-82.5963,"1990s",0,1,1,TRUE
1999,10,1412906,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",1999-10-09 14:25:00,0,0,1,0,27.8744,-81.685,"1990s",1,0,1,TRUE
1999,6,1409105,"KS","KANSAS","MidwestWestNC","Lightning",1999-06-22 21:15:00,1,0,0,0,38.4204,-98.1156,"1990s",0,1,1,TRUE
1999,6,1409150,"MN","MINNESOTA","MidwestWestNC","Lightning",1999-06-26 14:00:00,1,0,0,0,46.3943,-94.6043,"1990s",0,1,1,TRUE
1999,9,1412891,"VA","VIRGINIA","SouthSouthAtlantic","Hurricane",1999-09-16 08:00:00,0,0,1,0,37.563,-78.2005,"1990s",1,0,1,TRUE
1999,8,1410120,"WY","WYOMING","WestMountain","Lightning",1999-08-05 10:45:00,2,0,0,0,43.0504,-107.256,"1990s",0,2,2,TRUE
1999,9,1412884,"VA","VIRGINIA","SouthSouthAtlantic","Flood",1999-09-05 04:00:00,1,0,0,0,37.563,-78.2005,"1990s",0,1,1,TRUE
1999,7,1411497,"MN","MINNESOTA","MidwestWestNC","Heat",1999-07-23 10:00:00,0,0,1,0,46.3943,-94.6043,"1990s",1,0,1,TRUE
1999,7,1410125,"PA","PENNSYLVANIA","MidAtlantic","Heat",1999-07-05 19:30:00,0,0,2,0,40.9069,-77.45,"1990s",2,0,2,TRUE
1999,8,1411524,"PA","PENNSYLVANIA","MidAtlantic","Tornado",1999-08-13 16:05:00,1,0,1,0,40.63,-78.65,"1990s",1,1,2,FALSE
1999,8,1411525,"PA","PENNSYLVANIA","MidAtlantic","Lightning",1999-08-13 16:05:00,1,0,0,0,40.9069,-77.45,"1990s",0,1,1,TRUE
1999,9,1412919,"VA","VIRGINIA","SouthSouthAtlantic","Tornado",1999-09-15 23:00:00,1,0,1,0,37.563,-78.2005,"1990s",1,1,2,TRUE
1999,6,1409826,"MT","MONTANA","WestMountain","Lightning",1999-06-17 16:30:00,0,0,1,0,46.823,-109.32,"1990s",1,0,1,TRUE
1999,6,1409860,"TX","TEXAS","SouthWestSC","Flood",1999-06-21 17:00:00,1,0,0,0,31.3897,-98.7857,"1990s",0,1,1,TRUE
1999,6,1409577,"MD","MARYLAND","SouthSouthAtlantic","Lightning",1999-06-14 16:00:00,1,0,0,0,39.2778,-76.6459,"1990s",0,1,1,TRUE
1999,3,1409428,"ME","MAINE","NewEngland","Tornado",1999-03-16 05:00:00,1,0,0,0,45.6226,-68.9801,"1990s",0,1,1,TRUE
1999,7,1410105,"TN","TENNESSEE","SouthEastSC","Lightning",1999-07-24 14:45:00,1,0,0,0,35.6767,-86.456,"1990s",0,1,1,TRUE
1999,6,1409975,"FL","FLORIDA","SouthSouthAtlantic","Lightning",1999-06-12 14:25:00,1,0,0,0,27.8744,-81.685,"1990s",0,1,1,TRUE
1999,6,1409574,"WV","WEST VIRGINIA","SouthSouthAtlantic","Heat",1999-06-07 08:00:00,3,0,0,0,38.4204,-80.6665,"1990s",0,3,3,TRUE
1999,6,1409987,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",1999-06-21 00:10:00,0,0,1,0,27.8744,-81.685,"1990s",1,0,1,TRUE
1999,7,1409945,"CA","CALIFORNIA","WestPacific","Flood",1999-07-11 15:18:00,5,0,1,0,36.5341,-119.773,"1990s",1,5,6,TRUE
1999,7,1410072,"MI","MICHIGAN","MidwestEastNC","Heat",1999-07-04 11:00:00,32,0,0,0,43.1361,-84.687,"1990s",0,32,32,TRUE
1999,6,1409444,"FL","FLORIDA","SouthSouthAtlantic","Lightning",1999-06-03 12:50:00,1,0,0,0,27.8744,-81.685,"1990s",0,1,1,TRUE
1999,7,1409954,"CA","CALIFORNIA","WestPacific","Flood",1999-07-13 16:30:00,3,0,0,0,36.5341,-119.773,"1990s",0,3,3,TRUE
1999,7,1409955,"CA","CALIFORNIA","WestPacific","OceanCurrent",1999-07-04 23:05:00,0,0,1,0,36.5341,-119.773,"1990s",1,0,1,TRUE
1999,6,1409590,"TN","TENNESSEE","SouthEastSC","Lightning",1999-06-10 21:45:00,1,0,0,0,35.6767,-86.456,"1990s",0,1,1,TRUE
1999,6,1409447,"FL","FLORIDA","SouthSouthAtlantic","Lightning",1999-06-21 15:00:00,1,0,0,0,27.8744,-81.685,"1990s",0,1,1,TRUE
1999,3,1409428,"ME","MAINE","NewEngland","Tornado",1999-03-16 05:00:00,1,0,0,0,45.6226,-68.9801,"1990s",0,1,1,TRUE
1999,7,1409686,"WY","WYOMING","WestMountain","Lightning",1999-07-24 17:15:00,0,0,2,0,43.0504,-107.256,"1990s",2,0,2,TRUE
1999,7,1410101,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Heat",1999-07-27 19:31:00,0,0,1,0,33.619,-80.5056,"1990s",1,0,1,TRUE
1999,7,1409898,"WA","WASHINGTON","WestPacific","Lightning",1999-07-17 20:00:00,1,0,0,0,47.4231,-119.746,"1990s",0,1,1,TRUE
1999,6,1409576,"MD","MARYLAND","SouthSouthAtlantic","Heat",1999-06-07 08:00:00,1,0,0,0,39.2778,-76.6459,"1990s",0,1,1,TRUE
1999,7,1410101,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Heat",1999-07-28 11:00:00,0,0,1,0,33.619,-80.5056,"1990s",1,0,1,TRUE
1999,7,1410101,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Heat",1999-07-28 23:00:00,0,0,1,0,33.619,-80.5056,"1990s",1,0,1,TRUE
1999,7,1410101,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Heat",1999-07-30 12:00:00,0,0,1,0,33.619,-80.5056,"1990s",1,0,1,TRUE
1999,7,1410101,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Heat",1999-07-31 11:00:00,0,0,1,0,33.619,-80.5056,"1990s",1,0,1,TRUE
1999,7,1410101,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Heat",1999-07-31 11:00:00,0,0,1,0,33.619,-80.5056,"1990s",1,0,1,TRUE
1999,8,1411579,"NH","NEW HAMPSHIRE","NewEngland","Lightning",1999-08-05 14:30:00,2,0,0,0,43.3934,-71.3924,"1990s",0,2,2,TRUE
1999,7,1410101,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Heat",1999-07-26 16:00:00,0,0,1,0,33.619,-80.5056,"1990s",1,0,1,TRUE
1999,6,1409838,"IL","ILLINOIS","MidwestEastNC","Lightning",1999-06-11 15:30:00,2,0,0,0,40.0495,-89.3776,"1990s",0,2,2,TRUE
1999,4,1409433,"ME","MAINE","NewEngland","Tornado",1999-04-07 11:00:00,1,0,1,0,45.6226,-68.9801,"1990s",1,1,2,TRUE
1999,8,1411538,"MO","MISSOURI","MidwestWestNC","Heat",1999-08-06 00:00:00,0,0,1,0,38.3347,-92.5137,"1990s",1,0,1,TRUE
1999,6,1409538,"TX","TEXAS","SouthWestSC","Lightning",1999-06-12 14:00:00,1,0,0,0,31.3897,-98.7857,"1990s",0,1,1,TRUE
1999,7,1409965,"CA","CALIFORNIA","WestPacific","Flood",1999-07-12 19:10:00,4,0,1,0,36.5341,-119.773,"1990s",1,4,5,TRUE
1999,7,1410030,"WI","WISCONSIN","MidwestEastNC","Lightning",1999-07-30 18:14:00,0,0,1,0,44.5937,-89.9941,"1990s",1,0,1,TRUE
1999,7,1410075,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 00:00:00,0,0,1,0,38.3347,-92.5137,"1990s",1,0,1,TRUE
1999,6,1409758,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",1999-06-13 14:00:00,0,0,1,0,27.8744,-81.685,"1990s",1,0,1,TRUE
1999,7,1410075,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 00:00:00,0,0,1,0,38.3347,-92.5137,"1990s",1,0,1,TRUE
1999,6,1409729,"WI","WISCONSIN","MidwestEastNC","Lightning",1999-06-09 09:50:00,1,0,0,0,44.5937,-89.9941,"1990s",0,1,1,TRUE
1999,7,1410072,"MI","MICHIGAN","MidwestEastNC","Heat",1999-07-04 11:00:00,20,0,0,0,43.1361,-84.687,"1990s",0,20,20,TRUE
1999,7,1410031,"WI","WISCONSIN","MidwestEastNC","Heat",1999-07-28 10:00:00,0,0,1,0,44.5937,-89.9941,"1990s",1,0,1,TRUE
1999,7,1410075,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 00:00:00,0,0,2,0,38.3347,-92.5137,"1990s",2,0,2,TRUE
1999,7,1410075,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 00:00:00,0,0,17,0,38.3347,-92.5137,"1990s",17,0,17,TRUE
1999,7,1410075,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 00:00:00,0,0,1,0,38.3347,-92.5137,"1990s",1,0,1,TRUE
1999,5,1409498,"TX","TEXAS","SouthWestSC","Flood",1999-05-24 20:15:00,1,0,0,0,31.3897,-98.7857,"1990s",0,1,1,TRUE
1999,7,1410032,"MN","MINNESOTA","MidwestWestNC","Heat",1999-07-28 10:00:00,0,0,1,0,46.3943,-94.6043,"1990s",1,0,1,TRUE
1999,7,1410109,"AL","ALABAMA","SouthEastSC","Lightning",1999-07-23 18:20:00,1,0,0,0,32.5901,-86.7509,"1990s",0,1,1,TRUE
1999,7,1410110,"FL","FLORIDA","SouthSouthAtlantic","Lightning",1999-07-26 10:00:00,2,0,0,0,27.8744,-81.685,"1990s",0,2,2,TRUE
1999,5,1410167,"OK","OKLAHOMA","SouthWestSC","Tornado",1999-05-31 20:30:00,3,0,0,0,34.62,-98.82,"1990s",0,3,3,FALSE
1999,7,1410785,"WI","WISCONSIN","MidwestEastNC","Heat",1999-07-29 08:00:00,0,0,1,0,44.5937,-89.9941,"1990s",1,0,1,TRUE
1999,7,1410785,"WI","WISCONSIN","MidwestEastNC","Heat",1999-07-29 08:00:00,0,0,1,0,44.5937,-89.9941,"1990s",1,0,1,TRUE
1999,8,1410383,"CA","CALIFORNIA","WestPacific","Tornado",1999-08-26 15:50:00,1,0,0,0,36.5341,-119.773,"1990s",0,1,1,TRUE
1999,4,1410867,"IL","ILLINOIS","MidwestEastNC","Flood",1999-04-03 11:25:00,0,0,1,0,40.0495,-89.3776,"1990s",1,0,1,TRUE
1999,6,1410310,"WI","WISCONSIN","MidwestEastNC","Lightning",1999-06-11 17:35:00,2,0,0,0,44.5937,-89.9941,"1990s",0,2,2,TRUE
1999,7,1410729,"VA","VIRGINIA","SouthSouthAtlantic","Heat",1999-07-04 08:00:00,7,0,0,0,37.563,-78.2005,"1990s",0,7,7,TRUE
1999,7,1410729,"VA","VIRGINIA","SouthSouthAtlantic","Heat",1999-07-04 08:00:00,7,0,0,0,37.563,-78.2005,"1990s",0,7,7,TRUE
1999,7,1410785,"WI","WISCONSIN","MidwestEastNC","Heat",1999-07-29 08:00:00,0,0,1,0,44.5937,-89.9941,"1990s",1,0,1,TRUE
1999,7,1410785,"WI","WISCONSIN","MidwestEastNC","Heat",1999-07-29 08:00:00,0,0,4,0,44.5937,-89.9941,"1990s",4,0,4,TRUE
1999,7,1410787,"FL","FLORIDA","SouthSouthAtlantic","Lightning",1999-07-22 13:00:00,3,0,0,0,27.8744,-81.685,"1990s",0,3,3,TRUE
1999,7,1410791,"MI","MICHIGAN","MidwestEastNC","Tornado",1999-07-05 19:20:00,1,0,0,0,46.4,-86.65,"1990s",0,1,1,FALSE
1999,7,1410433,"IL","ILLINOIS","MidwestEastNC","Heat",1999-07-20 10:00:00,0,0,2,0,40.0495,-89.3776,"1990s",2,0,2,TRUE
1999,7,1410582,"OH","OHIO","MidwestEastNC","Tornado",1999-07-31 16:40:00,0,0,1,0,41.53,-81.2,"1990s",1,0,1,FALSE
1999,6,1410170,"PA","PENNSYLVANIA","MidAtlantic","Heat",1999-06-07 09:00:00,1,0,2,0,40.9069,-77.45,"1990s",2,1,3,TRUE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,13,0,0,0,38.3347,-92.5137,"1990s",0,13,13,TRUE
1999,7,1410733,"WV","WEST VIRGINIA","SouthSouthAtlantic","Heat",1999-07-04 04:00:00,3,0,0,0,38.4204,-80.6665,"1990s",0,3,3,TRUE
1999,7,1410471,"CO","COLORADO","WestMountain","Tornado",1999-07-24 17:40:00,10,0,0,0,40.3,-103.8,"1990s",0,10,10,FALSE
1999,7,1410640,"AZ","ARIZONA","WestMountain","Flood",1999-07-11 15:40:00,1,0,0,0,34.2192,-111.625,"1990s",0,1,1,TRUE
1999,7,1410641,"AZ","ARIZONA","WestMountain","Flood",1999-07-14 11:43:00,4,0,0,0,34.2192,-111.625,"1990s",0,4,4,TRUE
1999,6,1410171,"MD","MARYLAND","SouthSouthAtlantic","Heat",1999-06-07 09:00:00,5,0,0,0,39.2778,-76.6459,"1990s",0,5,5,TRUE
1999,7,1410768,"AR","ARKANSAS","SouthWestSC","Heat",1999-07-26 12:00:00,0,0,2,0,34.7336,-92.2992,"1990s",2,0,2,TRUE
1999,5,1410374,"MI","MICHIGAN","MidwestEastNC","Tornado",1999-05-17 15:50:00,1,0,1,0,42.93,-85.73,"1990s",1,1,2,FALSE
1999,6,1410497,"TN","TENNESSEE","SouthEastSC","Lightning",1999-06-26 17:00:00,0,0,1,0,35.6767,-86.456,"1990s",1,0,1,TRUE
1999,7,1410546,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Heat",1999-07-23 16:00:00,0,0,1,0,33.619,-80.5056,"1990s",1,0,1,TRUE
1999,7,1410547,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Tornado",1999-07-31 01:10:00,1,0,0,0,34.87,-81.22,"1990s",0,1,1,FALSE
1999,7,1410675,"WI","WISCONSIN","MidwestEastNC","Lightning",1999-07-08 13:30:00,1,0,0,0,44.5937,-89.9941,"1990s",0,1,1,TRUE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,3,0,0,0,38.3347,-92.5137,"1990s",0,3,3,TRUE
1999,7,1410475,"MI","MICHIGAN","MidwestEastNC","Lightning",1999-07-23 14:38:00,1,0,1,0,43.1361,-84.687,"1990s",1,1,2,TRUE
1999,7,1410576,"OH","OHIO","MidwestEastNC","Lightning",1999-07-03 16:09:00,2,0,0,0,40.221,-82.5963,"1990s",0,2,2,TRUE
1999,7,1410576,"OH","OHIO","MidwestEastNC","Lightning",1999-07-03 13:30:00,1,0,0,0,40.221,-82.5963,"1990s",0,1,1,TRUE
1999,7,1410578,"OH","OHIO","MidwestEastNC","Lightning",1999-07-06 14:30:00,1,0,0,0,40.221,-82.5963,"1990s",0,1,1,TRUE
1999,7,1410578,"OH","OHIO","MidwestEastNC","Lightning",1999-07-06 14:30:00,1,0,0,0,40.221,-82.5963,"1990s",0,1,1,TRUE
1999,7,1410582,"OH","OHIO","MidwestEastNC","Tornado",1999-07-31 16:55:00,2,0,0,0,41.75,-80.75,"1990s",0,2,2,FALSE
1999,7,1410854,"AL","ALABAMA","SouthEastSC","Lightning",1999-07-01 12:30:00,1,0,0,0,32.5901,-86.7509,"1990s",0,1,1,TRUE
1999,7,1410736,"MD","MARYLAND","SouthSouthAtlantic","Heat",1999-07-04 04:00:00,1,0,0,0,39.2778,-76.6459,"1990s",0,1,1,TRUE
1999,7,1410736,"MD","MARYLAND","SouthSouthAtlantic","Heat",1999-07-04 04:00:00,200,0,15,0,39.2778,-76.6459,"1990s",15,200,215,TRUE
1999,6,1410184,"CO","COLORADO","WestMountain","Tornado",1999-06-25 13:20:00,0,0,1,0,40.08,-104.8,"1990s",1,0,1,FALSE
1999,7,1410736,"MD","MARYLAND","SouthSouthAtlantic","Heat",1999-07-04 04:00:00,6,0,0,0,39.2778,-76.6459,"1990s",0,6,6,TRUE
1999,7,1410736,"MD","MARYLAND","SouthSouthAtlantic","Heat",1999-07-04 04:00:00,21,0,0,0,39.2778,-76.6459,"1990s",0,21,21,TRUE
1999,7,1410736,"MD","MARYLAND","SouthSouthAtlantic","Heat",1999-07-04 04:00:00,5,0,0,0,39.2778,-76.6459,"1990s",0,5,5,TRUE
1999,7,1410736,"MD","MARYLAND","SouthSouthAtlantic","Heat",1999-07-04 04:00:00,2,0,0,0,39.2778,-76.6459,"1990s",0,2,2,TRUE
1999,7,1410736,"MD","MARYLAND","SouthSouthAtlantic","Heat",1999-07-04 04:00:00,5,0,0,0,39.2778,-76.6459,"1990s",0,5,5,TRUE
1999,7,1410736,"MD","MARYLAND","SouthSouthAtlantic","Heat",1999-07-04 04:00:00,1,0,0,0,39.2778,-76.6459,"1990s",0,1,1,TRUE
1999,6,1410401,"MN","MINNESOTA","MidwestWestNC","Lightning",1999-06-05 15:32:00,1,0,0,0,46.3943,-94.6043,"1990s",0,1,1,TRUE
1999,7,1410517,"KS","KANSAS","MidwestWestNC","Tornado",1999-07-01 08:50:00,2,0,0,0,37.42,-94.7,"1990s",0,2,2,FALSE
1999,7,1410618,"MN","MINNESOTA","MidwestWestNC","Tornado",1999-07-25 15:45:00,3,0,0,0,46.67,-94.12,"1990s",0,3,3,FALSE
1999,6,1410283,"OH","OHIO","MidwestEastNC","Lightning",1999-06-10 23:05:00,2,0,0,0,40.221,-82.5963,"1990s",0,2,2,TRUE
1999,7,1410684,"WI","WISCONSIN","MidwestEastNC","Tornado",1999-07-30 19:30:00,0,0,2,0,46.13,-89.5,"1990s",2,0,2,FALSE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,1,0,0,0,38.3347,-92.5137,"1990s",0,1,1,TRUE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,186,0,5,0,38.3347,-92.5137,"1990s",5,186,191,TRUE
1999,7,1410433,"IL","ILLINOIS","MidwestEastNC","Heat",1999-07-20 10:00:00,0,0,1,0,40.0495,-89.3776,"1990s",1,0,1,TRUE
1999,7,1410560,"NC","NORTH CAROLINA","SouthSouthAtlantic","Heat",1999-07-20 11:00:00,15,0,1,0,35.4195,-78.4686,"1990s",1,15,16,TRUE
1999,7,1410578,"OH","OHIO","MidwestEastNC","Lightning",1999-07-06 15:00:00,1,0,0,0,40.221,-82.5963,"1990s",0,1,1,TRUE
1999,7,1410632,"WI","WISCONSIN","MidwestEastNC","Tornado",1999-07-30 18:45:00,2,0,0,0,45.63,-90.47,"1990s",0,2,2,FALSE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,1,0,0,0,38.3347,-92.5137,"1990s",0,1,1,TRUE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,142,0,35,0,38.3347,-92.5137,"1990s",35,142,177,TRUE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,12,0,0,0,38.3347,-92.5137,"1990s",0,12,12,TRUE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,13,0,0,0,38.3347,-92.5137,"1990s",0,13,13,TRUE
1999,7,1410578,"OH","OHIO","MidwestEastNC","Lightning",1999-07-06 15:02:00,0,0,1,0,40.221,-82.5963,"1990s",1,0,1,TRUE
1999,7,1410477,"MI","MICHIGAN","MidwestEastNC","Lightning",1999-07-31 14:32:00,1,0,0,0,43.1361,-84.687,"1990s",0,1,1,TRUE
1999,7,1410440,"OH","OHIO","MidwestEastNC","Lightning",1999-07-31 17:50:00,1,0,0,0,40.221,-82.5963,"1990s",0,1,1,TRUE
1999,6,1410314,"FL","FLORIDA","SouthSouthAtlantic","Lightning",1999-06-11 12:30:00,2,0,0,0,27.8744,-81.685,"1990s",0,2,2,TRUE
1999,7,1410670,"NE","NEBRASKA","MidwestWestNC","Heat",1999-07-28 08:00:00,0,0,1,0,41.3356,-99.5898,"1990s",1,0,1,TRUE
1999,7,1410671,"IA","IOWA","MidwestWestNC","Heat",1999-07-28 08:00:00,10,0,0,0,41.9358,-93.3714,"1990s",0,10,10,TRUE
1999,8,1410522,"MO","MISSOURI","MidwestWestNC","Tornado",1999-08-11 19:30:00,2,0,0,0,36.78,-93.03,"1990s",0,2,2,FALSE
1999,7,1410675,"WI","WISCONSIN","MidwestEastNC","Lightning",1999-07-08 18:05:00,1,0,0,0,44.5937,-89.9941,"1990s",0,1,1,TRUE
1999,7,1410748,"AR","ARKANSAS","SouthWestSC","Tornado",1999-07-26 15:30:00,2,0,0,0,35.08,-92.45,"1990s",0,2,2,FALSE
1999,7,1410753,"AR","ARKANSAS","SouthWestSC","Heat",1999-07-26 18:00:00,0,0,1,0,34.7336,-92.2992,"1990s",1,0,1,TRUE
1999,7,1410754,"AR","ARKANSAS","SouthWestSC","Heat",1999-07-23 18:00:00,0,0,1,0,34.7336,-92.2992,"1990s",1,0,1,TRUE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,2,0,0,0,38.3347,-92.5137,"1990s",0,2,2,TRUE
1999,7,1410785,"WI","WISCONSIN","MidwestEastNC","Heat",1999-07-29 08:00:00,0,0,1,0,44.5937,-89.9941,"1990s",1,0,1,TRUE
1999,7,1410410,"CA","CALIFORNIA","WestPacific","Wildfire",1999-07-25 11:45:00,2,0,0,0,36.5341,-119.773,"1990s",0,2,2,TRUE
1999,7,1410433,"IL","ILLINOIS","MidwestEastNC","Heat",1999-07-20 10:00:00,0,0,1,0,40.0495,-89.3776,"1990s",1,0,1,TRUE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,2,0,0,0,38.3347,-92.5137,"1990s",0,2,2,TRUE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,19,0,2,0,38.3347,-92.5137,"1990s",2,19,21,TRUE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,1,0,0,0,38.3347,-92.5137,"1990s",0,1,1,TRUE
1999,7,1410727,"MO","MISSOURI","MidwestWestNC","Heat",1999-07-18 12:00:00,2,0,0,0,38.3347,-92.5137,"1990s",0,2,2,TRUE
1999,7,1410729,"VA","VIRGINIA","SouthSouthAtlantic","Heat",1999-07-04 08:00:00,24,0,0,0,37.563,-78.2005,"1990s",0,24,24,TRUE
1999,7,1410729,"VA","VIRGINIA","SouthSouthAtlantic","Heat",1999-07-04 08:00:00,9,0,0,0,37.563,-78.2005,"1990s",0,9,9,TRUE
1999,7,1410729,"VA","VIRGINIA","SouthSouthAtlantic","Heat",1999-07-04 08:00:00,6,0,1,0,37.563,-78.2005,"1990s",1,6,7,TRUE
1999,7,1410729,"VA","VIRGINIA","SouthSouthAtlantic","Heat",1999-07-04 08:00:00,21,0,0,0,37.563,-78.2005,"1990s",0,21,21,TRUE
1999,7,1410729,"VA","VIRGINIA","SouthSouthAtlantic","Heat",1999-07-04 08:00:00,5,0,0,0,37.563,-78.2005,"1990s",0,5,5,TRUE
1999,7,1410729,"VA","VIRGINIA","SouthSouthAtlantic","Heat",1999-07-04 08:00:00,1,0,0,0,37.563,-78.2005,"1990s",0,1,1,TRUE
1999,7,1410441,"OH","OHIO","MidwestEastNC","Heat",1999-07-20 00:00:00,0,0,13,0,40.221,-82.5963,"1990s",13,0,13,TRUE
1999,8,1411710,"CO","COLORADO","WestMountain","Lightning",1999-08-07 12:00:00,2,0,1,0,38.6777,-105.513,"1990s",1,2,3,TRUE
1999,8,1411573,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Heat",1999-08-02 07:00:00,0,0,1,0,33.619,-80.5056,"1990s",1,0,1,TRUE
1999,8,1411573,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Heat",1999-08-01 12:00:00,0,0,1,0,33.619,-80.5056,"1990s",1,0,1,TRUE
1999,8,1411662,"OR","OREGON","WestPacific","Hail",1999-08-10 19:20:00,1,0,0,0,44.3,-121.62,"1990s",0,1,1,FALSE
1999,8,1411628,"AR","ARKANSAS","SouthWestSC","Lightning",1999-08-08 15:30:00,0,0,1,0,34.7336,-92.2992,"1990s",1,0,1,TRUE
1999,8,1411634,"NE","NEBRASKA","MidwestWestNC","Flood",1999-08-07 01:15:00,0,0,1,0,41.3356,-99.5898,"1990s",1,0,1,TRUE
1999,8,1411692,"GA","GEORGIA","SouthSouthAtlantic","Lightning",1999-08-08 15:10:00,0,0,1,0,32.3329,-83.3736,"1990s",1,0,1,TRUE
1999,8,1411693,"FL","FLORIDA","SouthSouthAtlantic","Lightning",1999-08-02 13:00:00,1,0,1,0,27.8744,-81.685,"1990s",1,1,2,TRUE
1999,9,1411716,"IN","INDIANA","MidwestEastNC","Tornado",1999-09-28 18:54:00,1,0,0,0,40.52,-86.83,"1990s",0,1,1,FALSE
1999,8,1411718,"LA","LOUISIANA","SouthWestSC","Tornado",1999-08-14 16:50:00,0,0,1,0,30.37,-90.17,"1990s",1,0,1,FALSE
1999,8,1411719,"MS","MISSISSIPPI","SouthEastSC","Tornado",1999-08-14 15:40:00,2,0,0,0,30.53,-89.68,"1990s",0,2,2,FALSE
1999,7,1411726,"NC","NORTH CAROLINA","SouthSouthAtlantic","Heat",1999-07-23 13:00:00,0,0,1,0,35.4195,-78.4686,"1990s",1,0,1,TRUE
1999,7,1411726,"NC","NORTH CAROLINA","SouthSouthAtlantic","Lightning",1999-07-25 13:45:00,1,0,0,0,35.4195,-78.4686,"1990s",0,1,1,TRUE
1999,7,1411726,"NC","NORTH CAROLINA","SouthSouthAtlantic","Heat",1999-07-25 13:00:00,0,0,1,0,35.4195,-78.4686,"1990s",1,0,1,TRUE
1999,7,1411726,"NC","NORTH CAROLINA","SouthSouthAtlantic","Lightning",1999-07-24 15:15:00,0,0,1,0,35.4195,-78.4686,"1990s",1,0,1,TRUE
1999,8,1411672,"CO","COLORADO","WestMountain","Lightning",1999-08-19 17:00:00,8,0,0,0,38.6777,-105.513,"1990s",0,8,8,TRUE
1999,12,1413129,"CA","CALIFORNIA","WestPacific","Tornado",1999-12-22 08:00:00,2,0,0,0,36.5341,-119.773,"1990s",0,2,2,TRUE
1999,11,1413120,"CA","CALIFORNIA","WestPacific","OceanCurrent",1999-11-21 14:30:00,1,0,0,0,36.5341,-119.773,"1990s",0,1,1,TRUE
1999,12,1414594,"LA","LOUISIANA","SouthWestSC","Other",1999-12-19 06:00:00,1,0,0,0,30.6181,-92.2724,"1990s",0,1,1,TRUE
1999,12,1414677,"OR","OREGON","WestPacific","Tornado",1999-12-02 14:09:00,1,0,0,0,43.92,-123.02,"1990s",0,1,1,FALSE
1999,5,1409595,"OK","OKLAHOMA","SouthWestSC","Tornado",1999-05-03 18:53:00,4,0,0,0,35.47,-97.3,"1990s",0,4,4,FALSE
